JOB PATH,BARCODE,INDEX,DATE,S.TIME,E.TIME,CYCLE,JOB,RESULT,USER,CONFIRMRESULT,MACHINE,
D:\Data\3A9-22-1604MGZ01B-BOT\pad_insp_result_31001.MYD, 3A9-G-BOT-20180123-02233,31940, 01/24/2018, 2018/01/24 20:43:08, 2018/01/24 20:43:14,6.83, 3A9-22-1604MGZ01B-BOT, GOOD, manager, GOOD,MACHINE001,
Barcode, BoardID, Component, PadID, Pin Number, Height, Area, Area(%), Volume, Volume(%), OffsetX, OffsetY, Result
3A9-G-BOT-20180123-02233,0, ,1, ,132.7081,227.0043,123.4,25.1686,114,61.4956,-16.987, GOOD
3A9-G-BOT-20180123-02233,0, ,2, ,134.9713,218.9462,119,25.5181,115.6,57.6534,14.3865, GOOD
3A9-G-BOT-20180123-02233,0, ,3, ,132.2341,233.2936,126.8,25.9527,117.5,52.2673,-18.2757, GOOD
3A9-G-BOT-20180123-02233,0, ,4, ,133.4472,214.4257,116.5,24.5386,111.1,55.2395,11.7955, GOOD
3A9-G-BOT-20180123-02233,0, ,5, ,149.3818,1195.7526,87.2,154.6742,94,44.6575,9.4079, GOOD
3A9-G-BOT-20180123-02233,0, ,7, ,148.0811,581.3669,89.8,75.1987,96.8,41.4926,3.008, GOOD
3A9-G-BOT-20180123-02233,0, ,8, ,136.5614,572.5226,88.5,66.5145,85.7,69.3884,1.3304, GOOD
3A9-G-BOT-20180123-02233,0, ,9, ,144.8906,1088.0485,79.3,136.6348,83,48.815,2.2684, GOOD
3A9-G-BOT-20180123-02233,0, ,10, ,148.3959,1180.8156,86.1,152.4918,92.7,54.0376,4.0649, GOOD
3A9-G-BOT-20180123-02233,0, ,11, ,139.2692,600.4313,92.8,74.5762,96,29.6889,15.769, GOOD
3A9-G-BOT-20180123-02233,0, ,12, ,143.768,591.1939,91.3,75.2996,96.9,35.1722,4.8341, GOOD
3A9-G-BOT-20180123-02233,0, ,13, ,161.9895,1202.828,87.7,172.5033,104.8,43.9959,11.0808, GOOD
3A9-G-BOT-20180123-02233,0, ,14, ,157.7649,1128.929,82.3,156.5669,95.1,56.6484,22.7865, GOOD
3A9-G-BOT-20180123-02233,0, ,15, ,160.6906,1147.7968,83.7,162.7218,98.9,57.4955,2.3848, GOOD
3A9-G-BOT-20180123-02233,0, ,16, ,162.2188,1156.4446,84.3,167.5096,101.8,65.7026,1.6895, GOOD
3A9-G-BOT-20180123-02233,0, ,17, ,143.2419,228.1836,124,27.6956,125.4,45.4282,-15.7515, GOOD
3A9-G-BOT-20180123-02233,0, ,18, ,145.4713,228.9697,124.4,28.2168,127.8,50.4946,-14.6699, GOOD
3A9-G-BOT-20180123-02233,0, ,19, ,144.0887,216.5877,117.7,26.3767,119.5,47.6072,14.4934, GOOD
3A9-G-BOT-20180123-02233,0, ,20, ,131.3181,210.1018,114.2,23.8109,107.8,53.1665,11.6727, GOOD
3A9-G-BOT-20180123-02233,0, ,21, ,170.832,1052.4746,105.2,160.8986,134.1,60.5147,25.3951, GOOD
3A9-G-BOT-20180123-02233,0, ,22, ,153.8685,659.5901,81.4,89.0542,91.6,39.8196,47.8187, GOOD
3A9-G-BOT-20180123-02233,0, ,23, ,154.4393,686.9092,84.8,92.7421,95.4,42.1369,-14.4648, GOOD
3A9-G-BOT-20180123-02233,0, ,24, ,145.196,594.142,91.8,75.2981,97,56.6016,22.9365, GOOD
3A9-G-BOT-20180123-02233,0, ,25, ,156.5079,585.6908,90.5,80.791,104,58.2566,-4.3871, GOOD
3A9-G-BOT-20180123-02233,0, ,26, ,160.3486,1096.6963,80,155.8317,94.7,36.8203,20.2679, GOOD
3A9-G-BOT-20180123-02233,0, ,27, ,164.5713,1158.803,84.5,165.3794,100.5,38.9667,-10.6634, GOOD
3A9-G-BOT-20180123-02233,0, ,28, ,168.8404,1160.3754,84.6,171.9862,104.5,27.5292,-5.364, GOOD
3A9-G-BOT-20180123-02233,0, ,29, ,151.7682,596.8936,92.2,78.5094,101.1,57.562,-0.5981, GOOD
3A9-G-BOT-20180123-02233,0, ,30, ,141.839,1242.1362,90.6,150.9078,91.7,27.324,0.6834, GOOD
3A9-G-BOT-20180123-02233,0, ,31, ,160.2806,603.1829,93.2,82.882,106.7,30.8756,3.8181, GOOD
3A9-G-BOT-20180123-02233,0, ,32, ,173.5906,1153.2999,84.1,175.2734,106.5,29.3968,0.3477, GOOD
3A9-G-BOT-20180123-02233,0, ,33, ,151.0058,231.5247,125.8,29.3402,132.9,53.9129,-18.1936, GOOD
3A9-G-BOT-20180123-02233,0, ,34, ,125.3186,207.1537,112.6,21.9292,99.3,44.6128,-5.248, GOOD
3A9-G-BOT-20180123-02233,0, ,35, ,152.1943,226.8078,123.3,28.9729,131.2,56.1491,17.4268, GOOD
3A9-G-BOT-20180123-02233,0, ,36, ,144.7992,231.9178,126,28.4967,129.1,53.6639,17.8065, GOOD
3A9-G-BOT-20180123-02233,0, ,37, ,139.568,212.6569,115.6,25.1055,113.7,68.1633,-23.2859, GOOD
3A9-G-BOT-20180123-02233,0, ,38, ,141.8067,233.8832,127.1,27.8509,126.1,57.363,-24.0408, GOOD
3A9-G-BOT-20180123-02233,0, ,39, ,137.6258,224.0562,121.8,25.8995,117.3,51.3882,15.2341, GOOD
3A9-G-BOT-20180123-02233,0, ,40, ,151.898,229.9524,125,29.4433,133.3,70.8642,12.5011, GOOD
3A9-G-BOT-20180123-02233,0, ,41, ,136.4108,207.1537,112.6,24.2026,109.6,37.1008,6.3108, GOOD
3A9-G-BOT-20180123-02233,0, ,42, ,148.4834,882.8601,109,114.6916,118,50.1269,17.4932, GOOD
3A9-G-BOT-20180123-02233,0, ,43, ,159.0181,898.3868,110.9,125.0567,128.7,49.2605,20.5051, GOOD
3A9-G-BOT-20180123-02233,0, ,44, ,155.5142,931.7987,115,125.242,128.8,51.1256,-5.7263, GOOD
3A9-G-BOT-20180123-02233,0, ,45, ,136.874,204.4022,111.1,23.7501,107.6,65.4026,2.086, GOOD
3A9-G-BOT-20180123-02233,0, ,46, ,148.3903,200.6679,109.1,24.9769,113.1,73.6179,-6.0291, GOOD
3A9-G-BOT-20180123-02233,0, ,47, ,136.2823,218.16,118.6,25.3682,114.9,32.29,6.5629, GOOD
3A9-G-BOT-20180123-02233,0, ,48, ,148.7765,583.1358,90.1,76.5988,98.6,45.3595,-5.7624, GOOD
3A9-G-BOT-20180123-02233,0, ,49, ,141.0176,591.1939,91.4,73.5352,94.7,69.8574,-4.8369, GOOD
3A9-G-BOT-20180123-02233,0, ,50, ,148.2143,1109.2748,80.9,144.1564,87.6,43.6712,5.4388, GOOD
3A9-G-BOT-20180123-02233,0, ,51, ,155.1287,1187.891,86.6,162.747,98.9,54.1293,5.8243, GOOD
3A9-G-BOT-20180123-02233,0, ,52, ,133.699,229.7559,124.9,26.1226,118.3,54.2289,-27.2781, GOOD
3A9-G-BOT-20180123-02233,0, ,53, ,134.7061,225.0389,122.3,25.7993,116.8,75.7285,-8.58, GOOD
3A9-G-BOT-20180123-02233,0, ,54, ,142.0638,215.4084,117.1,26.4105,119.6,69.2126,-9.4122, GOOD
3A9-G-BOT-20180123-02233,0, ,55, ,138.6732,220.9116,120.1,26.2817,119,75.9076,-10.3739, GOOD
3A9-G-BOT-20180123-02233,0, ,56, ,141.2789,213.8361,116.2,25.6797,116.3,70.4676,1.4562, GOOD
3A9-G-BOT-20180123-02233,0, ,57, ,136.9363,223.6631,121.6,25.9838,117.7,67.1742,-32.0357, GOOD
3A9-G-BOT-20180123-02233,0, ,58, ,142.5684,193.3959,105.1,23.5091,106.5,58.5862,11.0864, GOOD
3A9-G-BOT-20180123-02233,0, ,59, ,131.8268,216.9808,117.9,24.3337,110.2,66.6047,17.1268, GOOD
3A9-G-BOT-20180123-02233,0, ,60, ,131.6513,217.1773,118,24.4321,110.7,47.9139,-12.2071, GOOD
3A9-G-BOT-20180123-02233,0, ,61, ,135.7392,215.4084,117.1,25.0927,113.6,49.1979,1.1012, GOOD
3A9-G-BOT-20180123-02233,0, ,62, ,162.8248,207.7433,112.9,28.1761,127.6,36.2313,-16.72, GOOD
3A9-G-BOT-20180123-02233,0, ,63, ,157.7809,211.2811,114.8,28.2446,127.9,38.9383,-12.8314, GOOD
3A9-G-BOT-20180123-02233,0, ,64, ,156.6573,1270.4381,92.6,170.9096,103.9,48.1652,-4.3802, GOOD
3A9-G-BOT-20180123-02233,0, ,65, ,149.5534,1222.4822,89.1,160.1631,97.3,53.1773,-20.6579, GOOD
3A9-G-BOT-20180123-02233,0, ,66, ,145.5314,219.5358,119.3,26.907,121.9,63.5008,-19.6972, GOOD
3A9-G-BOT-20180123-02233,0, ,67, ,153.8811,218.3565,118.7,28.3788,128.5,69.7717,-16.2991, GOOD
3A9-G-BOT-20180123-02233,0, ,68, ,149.0885,214.4257,116.5,26.7833,121.3,74.4082,-19.8723, GOOD
3A9-G-BOT-20180123-02233,0, ,69, ,152.236,216.7842,117.8,27.8025,125.9,64.2459,-19.5103, GOOD
3A9-G-BOT-20180123-02233,0, ,70, ,157.2458,218.5531,118.8,29.0923,131.8,74.3447,-13.2458, GOOD
3A9-G-BOT-20180123-02233,0, ,71, ,148.4131,217.7669,118.3,27.5263,124.7,59.063,12.995, GOOD
3A9-G-BOT-20180123-02233,0, ,72, ,155.2369,222.4839,120.9,29.0719,131.7,44.2663,-9.8458, GOOD
3A9-G-BOT-20180123-02233,0, ,73, ,145.3591,217.1773,118,26.9144,121.9,50.0043,-16.7474, GOOD
3A9-G-BOT-20180123-02233,0, ,74, ,160.8772,218.16,118.6,29.1673,132.1,30.385,-1.3704, GOOD
3A9-G-BOT-20180123-02233,0, ,75, ,158.2644,229.3628,124.7,30.2802,137.1,32.9449,-9.1094, GOOD
3A9-G-BOT-20180123-02233,0, ,76, ,133.8491,223.2701,121.3,25.3424,114.8,52.6439,-22.3585, GOOD
3A9-G-BOT-20180123-02233,0, ,77, ,136.1096,221.8943,120.6,25.7683,116.7,68.0693,-8.441, GOOD
3A9-G-BOT-20180123-02233,0, ,78, ,135.9262,220.3219,119.7,25.3892,115,51.9401,12.3518, GOOD
3A9-G-BOT-20180123-02233,0, ,79, ,137.5151,222.877,121.1,26.1192,118.3,36.7995,-15.854, GOOD
3A9-G-BOT-20180123-02233,0, ,80, ,152.9545,916.4686,113.1,123.0376,126.6,50.1767,-1.6464, GOOD
3A9-G-BOT-20180123-02233,0, ,81, ,151.3461,889.1494,109.8,118.281,121.7,46.8931,8.6126, GOOD
3A9-G-BOT-20180123-02233,0, ,82, ,147.0872,936.5157,115.6,119.6345,123.1,38.4728,-9.0446, GOOD
3A9-G-BOT-20180123-02233,0, ,83, ,160.3199,1025.1554,102.5,147.0964,122.6,72.4048,31.8749, GOOD
3A9-G-BOT-20180123-02233,0, ,84, ,161.3791,1039.5028,104,147.2506,122.7,59.1442,34.4289, GOOD
3A9-G-BOT-20180123-02233,0, ,85, ,135.8897,1213.8344,88.5,143.8825,87.4,38.1921,34.7957, GOOD
3A9-G-BOT-20180123-02233,0, ,86, ,169.2481,1166.6646,85.1,172.9877,105.1,31.2801,8.6622, GOOD
3A9-G-BOT-20180123-02233,0, ,87, ,148.0598,1151.7275,84,152.3237,92.5,28.9576,6.9444, GOOD
3A9-G-BOT-20180123-02233,0, ,88, ,152.4437,1147.0106,83.6,155.517,94.5,55.2115,16.2234, GOOD
3A9-G-BOT-20180123-02233,0, ,89, ,147.4434,234.6694,127.5,29.0919,131.8,41.13,-3.745, GOOD
3A9-G-BOT-20180123-02233,0, ,90, ,149.037,224.8424,122.2,28.0737,127.1,0.1941,-15.0893, GOOD
3A9-G-BOT-20180123-02233,0, ,91, ,150.4742,222.2874,120.8,28.2662,128,55.2311,-30.533, GOOD
3A9-G-BOT-20180123-02233,0, ,92, ,146.3548,226.4147,123,28.0382,127,51.0631,5.7208, GOOD
3A9-G-BOT-20180123-02233,0, ,93, ,166.5594,930.816,114.9,134.2004,138.1,46.7601,-12.0321, GOOD
3A9-G-BOT-20180123-02233,0, ,94, ,158.097,943.0015,116.4,128.5626,132.3,38.9828,5.4729, GOOD
3A9-G-BOT-20180123-02233,0, ,95, ,158.8942,938.088,115.8,127.3959,131.1,53.2808,2.1509, GOOD
3A9-G-BOT-20180123-02233,0, ,96, ,162.1129,896.4214,110.7,126.7076,130.4,47.3716,7.5712, GOOD
3A9-G-BOT-20180123-02233,0, ,97, ,156.5062,946.7358,116.9,128.6087,132.3,40.8581,-7.884, GOOD
3A9-G-BOT-20180123-02233,0, ,98, ,164.1281,1003.7325,123.9,140.9576,145,15.8392,-6.7142, GOOD
3A9-G-BOT-20180123-02233,0, ,99, ,161.5404,879.1259,108.5,124.8921,128.5,49.0132,9.5312, GOOD
3A9-G-BOT-20180123-02233,0, ,100, ,161.5482,961.8694,118.7,134.3029,138.2,44.8943,-13.4964, GOOD
3A9-G-BOT-20180123-02233,0, ,101, ,166.4532,910.3758,112.4,133.9992,137.9,52.8149,10.0644, GOOD
3A9-G-BOT-20180123-02233,0, ,102, ,162.8319,946.9323,116.9,133.0408,136.9,41.5814,-13.6841, GOOD
3A9-G-BOT-20180123-02233,0, ,103, ,140.887,978.5754,120.8,120.18,123.6,21.7188,-7.3785, GOOD
3A9-G-BOT-20180123-02233,0, ,104, ,148.2337,903.89,111.6,117.6375,121,38.8481,12.5637, GOOD
3A9-G-BOT-20180123-02233,0, ,105, ,133.3248,991.3505,87.7,116.3166,85.8,13.4615,-4.4925, GOOD
3A9-G-BOT-20180123-02233,0, ,106, ,133.6304,981.1304,86.8,118.1424,87.1,35.9625,0.5769, GOOD
3A9-G-BOT-20180123-02233,0, ,107, ,140.5443,652.9077,100.9,77.9604,100.4,54.9648,1.7038, GOOD
3A9-G-BOT-20180123-02233,0, ,108, ,165.2441,589.8182,91.1,84.9901,109.4,40.581,-8.0488, GOOD
3A9-G-BOT-20180123-02233,0, ,109, ,146.5123,5270.4312,86.4,700.6976,95.7,44.4665,3.673, GOOD
3A9-G-BOT-20180123-02233,0, ,110, ,148.3124,586.2804,90.6,75.6474,97.4,17.9011,-3.1445, GOOD
3A9-G-BOT-20180123-02233,0, ,111, ,145.8237,599.0556,92.6,77.0972,99.3,49.2745,0.1969, GOOD
3A9-G-BOT-20180123-02233,0, ,112, ,149.732,5116.3433,83.8,702.768,95.9,23.6958,9.5155, GOOD
3A9-G-BOT-20180123-02233,0, ,113, ,132.168,216.1946,117.5,24.5784,111.3,25.4717,-12.7452, GOOD
3A9-G-BOT-20180123-02233,0, ,114, ,134.8523,210.6915,114.5,24.2498,109.8,34.0242,-9.6918, GOOD
3A9-G-BOT-20180123-02233,0, ,115, ,128.3652,221.8943,120.6,24.4167,110.6,28.9212,19.1161, GOOD
3A9-G-BOT-20180123-02233,0, ,116, ,134.779,210.888,114.6,24.3556,110.3,33.1375,9.074, GOOD
3A9-G-BOT-20180123-02233,0, ,117, ,151.0912,641.5084,99.1,81.7047,105.2,61.6049,-9.3921, GOOD
3A9-G-BOT-20180123-02233,0, ,118, ,174.925,600.8244,92.8,90.5572,116.6,63.2566,-10.5337, GOOD
3A9-G-BOT-20180123-02233,0, ,119, ,146.3664,650.5492,100.5,81.1167,104.5,61.7221,0.5792, GOOD
3A9-G-BOT-20180123-02233,0, ,120, ,157.5763,598.2694,92.4,81.9495,105.5,62.8121,-28.4082, GOOD
3A9-G-BOT-20180123-02233,0, ,121, ,168.8445,5222.4751,85.6,784.7238,107.1,58.3956,20.7841, GOOD
3A9-G-BOT-20180123-02233,0, ,122, ,152.6178,5091.186,83.4,702.3386,95.9,34.4845,10.7115, GOOD
3A9-G-BOT-20180123-02233,0, ,123, ,137.4661,235.6521,128.1,27.3431,123.8,46.7956,4.8487, GOOD
3A9-G-BOT-20180123-02233,0, ,124, ,136.5227,264.7401,143.9,30.3238,137.3,12.2766,0.5069, GOOD
3A9-G-BOT-20180123-02233,0, ,125, ,139.1636,588.0493,90.9,72.8461,93.8,36.8034,11.563, GOOD
3A9-G-BOT-20180123-02233,0, ,126, ,150.647,613.5995,94.8,80.7727,104,71.0083,-1.0531, GOOD
3A9-G-BOT-20180123-02233,0, ,127, ,139.0488,224.4493,122,26.5698,120.3,63.3748,-12.7069, GOOD
3A9-G-BOT-20180123-02233,0, ,128, ,125.538,227.5939,123.7,24.6088,111.5,54.9046,-2.4604, GOOD
3A9-G-BOT-20180123-02233,0, ,129, ,148.4649,226.4147,123.1,28.6306,129.7,20.851,3.2224, GOOD
3A9-G-BOT-20180123-02233,0, ,130, ,144.4852,238.0106,129.4,29.1139,131.9,10.4612,-5.4511, GOOD
3A9-G-BOT-20180123-02233,0, ,131, ,141.1653,635.2191,98.2,78.3567,100.9,22.1765,29.6293, GOOD
3A9-G-BOT-20180123-02233,0, ,132, ,138.2262,665.2897,102.8,78.8363,101.5,42.2651,16.9447, GOOD
3A9-G-BOT-20180123-02233,0, ,133, ,135.8502,651.1388,100.6,76.9741,99.1,38.5922,-12.6866, GOOD
3A9-G-BOT-20180123-02233,0, ,134, ,154.8209,206.3676,112.2,26.5187,120.1,29.8565,-25.4937, GOOD
3A9-G-BOT-20180123-02233,0, ,135, ,143.8123,200.4714,108.9,24.2031,109.6,41.8773,-16.4796, GOOD
3A9-G-BOT-20180123-02233,0, ,136, ,148.8408,202.8298,110.2,25.1884,114.1,47.0018,-7.4982, GOOD
3A9-G-BOT-20180123-02233,0, ,137, ,150.0821,206.7607,112.4,26.1261,118.3,27.6773,12.8637, GOOD
3A9-G-BOT-20180123-02233,0, ,138, ,149.214,199.6852,108.5,25.1416,113.9,31.8319,9.5034, GOOD
3A9-G-BOT-20180123-02233,0, ,139, ,159.3432,190.6443,103.6,25.4542,115.3,7.564,-4.8992, GOOD
3A9-G-BOT-20180123-02233,0, ,140, ,157.503,1180.0294,86,164.4216,99.9,20.2794,9.0044, GOOD
3A9-G-BOT-20180123-02233,0, ,141, ,150.9329,1209.1174,88.2,160.609,97.6,34.2668,23.5516, GOOD
3A9-G-BOT-20180123-02233,0, ,142, ,142.1676,210.2984,114.3,24.9928,113.2,19.9698,-30.3527, GOOD
3A9-G-BOT-20180123-02233,0, ,143, ,143.3342,196.344,106.7,24.1888,109.6,36.1422,-9.1091, GOOD
3A9-G-BOT-20180123-02233,0, ,144, ,149.8639,194.9682,106,24.6648,111.7,27.0234,9.4503, GOOD
3A9-G-BOT-20180123-02233,0, ,145, ,145.4747,198.7025,108,24.5033,111,1.7291,-2.2255, GOOD
3A9-G-BOT-20180123-02233,0, ,146, ,130.156,211.0845,114.7,23.6312,107,32.7961,3.4489, GOOD
3A9-G-BOT-20180123-02233,0, ,147, ,137.0088,220.715,120,26.052,118,8.7611,1.685, GOOD
3A9-G-BOT-20180123-02233,0, ,148, ,133.4088,619.6923,95.8,71.993,92.7,16.5272,7.652, GOOD
3A9-G-BOT-20180123-02233,0, ,149, ,133.1117,646.6183,99.9,74.9734,96.6,42.572,12.0255, GOOD
3A9-G-BOT-20180123-02233,0, ,150, ,132.078,610.0618,94.3,70.7812,91.2,37.7918,18.8651, GOOD
3A9-G-BOT-20180123-02233,0, ,151, ,131.4459,619.4957,95.7,70.6545,90.9,42.4663,-16.0525, GOOD
3A9-G-BOT-20180123-02233,0, ,152, ,137.6275,628.5366,97.1,75.3179,97,30.0686,14.2979, GOOD
3A9-G-BOT-20180123-02233,0, ,153, ,132.5939,632.8605,97.8,72.9332,93.9,40.3768,-6.7112, GOOD
3A9-G-BOT-20180123-02233,0, ,154, ,138.3555,625.9816,96.7,74.7505,96.3,42.6083,21.301, GOOD
3A9-G-BOT-20180123-02233,0, ,155, ,138.666,616.9407,95.3,74.5134,95.9,41.9062,-19.7988, GOOD
3A9-G-BOT-20180123-02233,0, ,156, ,133.6075,635.4155,98.2,73.8419,95.1,45.2809,17.1704, GOOD
3A9-G-BOT-20180123-02233,0, ,157, ,132.2814,620.8715,95.9,71.0599,91.5,50.3536,-7.0738, GOOD
3A9-G-BOT-20180123-02233,0, ,158, ,140.6223,635.6121,98.2,78.2748,100.8,15.8128,25.5882, GOOD
3A9-G-BOT-20180123-02233,0, ,159, ,134.012,667.6482,103.1,77.5894,99.9,34.2402,-2.4898, GOOD
3A9-G-BOT-20180123-02233,0, ,160, ,133.7981,652.3181,100.8,75.4789,97.2,42.9266,-4.1967, GOOD
3A9-G-BOT-20180123-02233,0, ,161, ,150.7099,197.9163,107.6,25.4294,115.2,49.1756,-15.1608, GOOD
3A9-G-BOT-20180123-02233,0, ,162, ,156.4286,201.061,109.3,26.4805,119.9,43.1022,-26.8645, GOOD
3A9-G-BOT-20180123-02233,0, ,163, ,162.3728,187.3031,101.8,25.9292,117.4,16.1007,-2.2553, GOOD
3A9-G-BOT-20180123-02233,0, ,164, ,156.9688,200.6679,109.1,26.7926,121.3,12.2479,-4.9541, GOOD
3A9-G-BOT-20180123-02233,0, ,165, ,138.7871,633.4501,78.2,78.7862,81.1,20.9442,-11.2658, GOOD
3A9-G-BOT-20180123-02233,0, ,166, ,156.9496,635.6121,78.5,88.6664,91.2,68.2377,-14.3904, GOOD
3A9-G-BOT-20180123-02233,0, ,167, ,152.0232,1117.1365,81.5,151.5557,92.1,46.7772,4.4047, GOOD
3A9-G-BOT-20180123-02233,0, ,168, ,138.1036,1123.4258,81.9,141.0759,85.7,52.7739,-9.2889, GOOD
3A9-G-BOT-20180123-02233,0, ,169, ,148.9487,210.1018,114.2,26.7246,121,46.5126,1.4936, GOOD
3A9-G-BOT-20180123-02233,0, ,170, ,158.1439,516.5085,76,72.4033,88.7,6.769,-8.7226, GOOD
3A9-G-BOT-20180123-02233,0, ,171, ,143.8543,1116.3503,81.4,144.6326,87.9,28.3784,11.0304, GOOD
3A9-G-BOT-20180123-02233,0, ,172, ,141.3945,1109.2748,80.9,141.2779,85.8,26.6898,13.778, GOOD
3A9-G-BOT-20180123-02233,0, ,173, ,134.0288,207.9399,113,24.1499,109.4,37.7255,-18.5446, GOOD
3A9-G-BOT-20180123-02233,0, ,174, ,140.4045,199.0956,108.2,24.2712,109.9,43.5297,5.7604, GOOD
3A9-G-BOT-20180123-02233,0, ,175, ,152.891,528.694,77.7,71.573,87.7,67.3493,-1.8795, GOOD
3A9-G-BOT-20180123-02233,0, ,176, ,144.4896,177.6727,96.6,21.4534,97.2,73.2167,-22.3708, GOOD
3A9-G-BOT-20180123-02233,0, ,177, ,136.8185,181.2104,98.5,20.9949,95.1,72.1122,1.716, GOOD
3A9-G-BOT-20180123-02233,0, ,178, ,135.4447,189.4651,103,21.6092,97.9,60.382,11.4326, GOOD
3A9-G-BOT-20180123-02233,0, ,179, ,140.135,174.7245,95,20.8346,94.4,41.9678,6.3299, GOOD
3A9-G-BOT-20180123-02233,0, ,180, ,141.0356,600.0383,74.1,75.3272,77.5,59.0017,42.171, GOOD
3A9-G-BOT-20180123-02233,0, ,181, ,141.3641,625.1954,77.2,77.482,79.7,57.7912,-24.8943, GOOD
3A9-G-BOT-20180123-02233,0, ,182, ,150.1964,211.4776,114.9,27.0882,122.7,10.5636,-7.0223, GOOD
3A9-G-BOT-20180123-02233,0, ,183, ,136.0165,199.4886,108.4,23.6603,107.2,70.2044,4.9311, GOOD
3A9-G-BOT-20180123-02233,0, ,184, ,149.553,207.5468,112.8,26.0262,117.9,49.9489,-10.3564, GOOD
3A9-G-BOT-20180123-02233,0, ,185, ,148.9547,193.5924,105.2,24.5761,111.3,63.947,-25.1645, GOOD
3A9-G-BOT-20180123-02233,0, ,186, ,154.4588,193.789,105.3,25.4605,115.3,69.3874,-28.4471, GOOD
3A9-G-BOT-20180123-02233,0, ,187, ,147.4178,216.9808,117.9,26.9472,122,53.3383,9.8167, GOOD
3A9-G-BOT-20180123-02233,0, ,188, ,150.089,196.1475,106.6,25.0312,113.4,67.7208,10.2194, GOOD
3A9-G-BOT-20180123-02233,0, ,189, ,154.4907,200.6679,109.1,26.1136,118.3,73.5687,6.3978, GOOD
3A9-G-BOT-20180123-02233,0, ,190, ,146.5162,204.9918,111.4,25.7747,116.7,36.5815,-10.8396, GOOD
3A9-G-BOT-20180123-02233,0, ,191, ,154.4475,624.6058,77.1,85.3556,87.8,66.4032,27.8515, GOOD
3A9-G-BOT-20180123-02233,0, ,192, ,144.8426,655.6592,80.9,83.7474,86.2,37.5075,-39.8038, GOOD
3A9-G-BOT-20180123-02233,0, ,193, ,145.1613,1419.8088,109.2,182.4498,117,45.0746,-15.2577, GOOD
3A9-G-BOT-20180123-02233,0, ,194, ,140.9649,896.4214,114.9,110.0145,117.5,30.1029,-9.8418, GOOD
3A9-G-BOT-20180123-02233,0, ,195, ,149.9322,1018.8662,112,133.3884,122.2,21.9752,-9.618, GOOD
3A9-G-BOT-20180123-02233,0, ,196, ,148.9185,846.8932,104.7,112.4932,115.9,53.7805,-16.1911, GOOD
3A9-G-BOT-20180123-02233,0, ,197, ,145.704,833.1354,103,108.7646,112,63.3231,-12.6415, GOOD
3A9-G-BOT-20180123-02233,0, ,198, ,146.1378,692.0192,105.4,90.3948,114.7,55.4923,-6.944, GOOD
3A9-G-BOT-20180123-02233,0, ,199, ,141.5865,686.3196,104.5,87.1294,110.5,64.8833,8.6466, GOOD
3A9-G-BOT-20180123-02233,0, ,200, ,138.8414,339.0324,103.5,41.5907,105.8,51.4212,12.3895, GOOD
3A9-G-BOT-20180123-02233,0, ,201, ,148.0196,1312.8907,101,175.0088,112.2,42.7861,32.6061, GOOD
3A9-G-BOT-20180123-02233,0, ,202, ,147.6426,974.8411,107.1,126.2733,115.6,48.9376,-6.644, GOOD
3A9-G-BOT-20180123-02233,0, ,203, ,150.1713,939.4638,83.1,125.5726,92.6,62.8144,35.7325, GOOD
3A9-G-BOT-20180123-02233,0, ,204, ,146.8225,964.621,85.4,126.3656,93.2,57.6159,12.8014, GOOD
3A9-G-BOT-20180123-02233,0, ,205, ,144.9631,919.0236,81.3,118.3269,87.3,66.6862,4.2492, GOOD
3A9-G-BOT-20180123-02233,0, ,206, ,139.5036,930.816,82.4,115.9445,85.5,71.5423,-6.196, GOOD
3A9-G-BOT-20180123-02233,0, ,207, ,149.0721,926.099,82,125.3071,92.4,33.9526,3.6564, GOOD
3A9-G-BOT-20180123-02233,0, ,208, ,140.19,941.0361,83.3,120.0732,88.5,37.4645,-5.303, GOOD
3A9-G-BOT-20180123-02233,0, ,209, ,141.4143,593.749,91.8,74.2719,95.6,42.0426,-4.8942, GOOD
3A9-G-BOT-20180123-02233,0, ,210, ,135.309,589.8182,91.2,70.9987,91.4,72.1083,-2.937, GOOD
3A9-G-BOT-20180123-02233,0, ,211, ,145.8895,588.6389,91,75.8317,97.7,36.3832,0.9844, GOOD
3A9-G-BOT-20180123-02233,0, ,212, ,136.0601,582.1531,90,71.2224,91.7,78.6329,1.9659, GOOD
3A9-G-BOT-20180123-02233,0, ,213, ,141.1752,573.7018,88.7,72.3058,93.1,41.1301,-5.2844, GOOD
3A9-G-BOT-20180123-02233,0, ,214, ,135.5182,575.6672,89,69.9661,90.1,80.2439,-1.439, GOOD
3A9-G-BOT-20180123-02233,0, ,215, ,139.6458,904.0865,80,113.8616,84,48.7199,-0.2064, GOOD
3A9-G-BOT-20180123-02233,0, ,216, ,148.7493,947.3254,83.8,127.8758,94.3,76.9207,1.0992, GOOD
3A9-G-BOT-20180123-02233,0, ,217, ,130.5819,1095.91,79.9,130.5,79.3,50.6428,-6.5287, GOOD
3A9-G-BOT-20180123-02233,0, ,218, ,144.2672,1119.4949,81.6,147.0887,89.4,67.4127,0.9766, GOOD
3A9-G-BOT-20180123-02233,0, ,219, ,136.2056,1070.7528,78.1,131.002,79.6,53.708,4.6425, GOOD
3A9-G-BOT-20180123-02233,0, ,220, ,153.0699,1149.3691,83.8,158.6169,96.4,62.8008,6.7692, GOOD
